"iso3c","year","measles_cases","population","MCV1_coverage","MCV2_coverage"
"BGD","1988",11471,102688833,13,NA
"BGD","1987",13631,100490256,6,NA
"BGD","1986",14352,98271746,3,NA
"BGD","1985",11699,95959099,1,NA
"BGD","1984",11851,93534239,1,NA
"BGD","1983",9569,91045478,1,NA
"BGD","1982",18116,88555336,1,NA
"BGD","1981",10441,86154836,NA,NA
"BGD","1980",11077,83929765,NA,NA
"BRB","2023",0,281995,NA,NA
"BRB","2022",0,281635,85,73
"BRB","2021",0,281200,77,70
"BRB","2020",0,280693,89,78
"BRB","2019",0,280180,92,77
"BRB","2018",0,279688,85,74
"BRB","2017",0,279187,92,77
"BRB","2016",0,278649,92,87
"BRB","2015",0,278083,96,89
"BRB","2014",0,277493,95,91
"BRB","2013",0,276865,87,89
"BRB","2012",0,276197,90,90
"BRB","2011",0,275486,93,94
"BRB","2010",0,274711,85,96
"BRB","2009",0,273791,94,97
"BRB","2008",0,272635,94,97
"BRB","2007",0,271444,75,96
"BRB","2006",0,270425,92,94
"BRB","2005",0,269477,93,98
"BRB","2004",0,268505,98,99
"BRB","2003",0,267499,90,71
"BRB","2002",0,266455,91,41
"BRB","2001",0,265377,93,12
"BRB","2000",0,264657,94,NA
"BRB","1999",0,264170,86,NA
"BRB","1998",0,263642,97,NA
"BRB","1997",0,263224,92,NA
"BRB","1996",0,262793,99,NA
"BRB","1995",0,262303,92,NA
"BRB","1994",0,261712,97,NA
"BRB","1993",0,260995,92,NA
"BRB","1992",0,260212,90,NA
"BRB","1991",2,259402,92,NA
"BRB","1990",51,258868,87,NA
"BRB","1989",2,258759,85,NA
"BRB","1988",1,258762,84,NA
"BRB","1987",2,258654,85,NA
"BRB","1986",2,258370,84,NA
"BRB","1985",7,257911,88,NA
"BRB","1984",5,257279,84,NA
"BRB","1983",6,256505,55,NA
"BRB","1982",6,255642,53,NA
"BRB","1981",41,254684,47,NA
"BRB","1980",27,253575,41,NA
"BLR","2023",193,9178298,NA,NA
"BLR","2022",0,9228071,98,98
"BLR","2021",3,9302585,98,98
"BLR","2020",0,9379952,97,98
"BLR","2019",201,9419758,98,98
"BLR","2018",259,9438785,98,98
"BLR","2017",1,9458989,97,98
"BLR","2016",10,9469379,98,98
"BLR","2015",2,9461076,99,99
"BLR","2014",64,9448515,99,98
"BLR","2013",16,9443211,99,99
"BLR","2012",10,9446836,98,97
"BLR","2011",50,9461643,99,99
"BLR","2010",1,9483836,99,99
"BLR","2009",0,9504583,99,99
"BLR","2008",0,9527985,99,99
"BLR","2007",1,9560953,99,99
"BLR","2006",149,9604924,97,95
"BLR","2005",1,9663915,99,98
"BLR","2004",2,9730146,99,98
"BLR","2003",21,9796749,99,98
"BLR","2002",14,9865548,99,98
"BLR","2001",45,9928549,99,97
"BLR","2000",21,9979610,98,92
"BLR","1999",153,10026738,98,NA
"BLR","1998",517,10071963,98,NA
"BLR","1997",135,10117433,97,NA
"BLR","1996",395,10159569,96,NA
"BLR","1995",1516,10193831,93,NA
"BLR","1994",820,10226955,97,NA
"BLR","1993",3874,10239050,96,NA
"BLR","1992",2324,10216470,94,NA
"BLR","1991",1351,10194050,NA,NA
"BLR","1990",224,10189348,NA,NA
"BLR","1989",NA,10170000,NA,NA
"BLR","1988",NA,10140000,NA,NA
"BLR","1987",NA,10111000,NA,NA
"BLR","1986",NA,10043000,NA,NA
"BLR","1985",NA,9975000,NA,NA
"BLR","1984",NA,9910000,NA,NA
"BLR","1983",NA,9843000,NA,NA
"BLR","1982",NA,9776000,NA,NA
"BLR","1981",NA,9710000,NA,NA
"BLR","1980",NA,9643000,NA,NA
"BEL","2023",67,11822592,NA,NA
"BEL","2022",8,11685814,96,83
"BEL","2021",7,11586195,96,83
"BEL","2020",47,11538604,96,83
"BEL","2019",480,11488980,96,82
"BEL","2018",117,11427054,96,82
"BEL","2017",367,11375158,96,82
"BEL","2016",NA,11331422,96,82
"BEL","2015",47,11274196,96,80
"BEL","2014",70,11209057,96,80
"BEL","2013",39,11159407,96,80
"BEL","2012",109,11106932,96,80
"BEL","2011",576,11038264,95,83
"BEL","2010",40,10895586,95,83
"BEL","2009",33,10796493,95,83
"BEL","2008",98,10709973,93,81
"BEL","2007",64,10625700,92,78
"BEL","2006",15,10547958,92,78
"BEL","2005",26,10478617,88,NA
"BEL","2004",61,10421137,82,NA
"BEL","2003",44,10376133,82,NA
"BEL","2002",NA,10332785,82,NA
"BEL","2001",83,10286570,82,NA
"BEL","2000",NA,10251250,82,NA
"BEL","1999",NA,10226419,82,NA
"BEL","1998",0,10203008,80,NA
"BEL","1997",3869,10181245,76,NA
"BEL","1996",7221,10156637,73,NA
"BEL","1995",10650,10136811,85,NA
"BEL","1994",11346,10115603,78,NA
"BEL","1993",7373,10084475,70,NA
"BEL","1992",9565,10045158,87,NA
"BEL","1991",7216,10004486,67,NA
"BEL","1990",NA,9967379,85,NA
"BEL","1989",81044,9937697,75,NA
"BEL","1988",47616,9901664,75,NA
"BEL","1987",NA,9870234,50,NA
"BEL","1986",NA,9861823,90,NA
"BEL","1985",NA,9858308,82,NA
"BEL","1984",NA,9855372,74,NA
"BEL","1983",NA,9855520,66,NA
"BEL","1982",NA,9856303,58,NA
"BEL","1981",NA,9858982,50,NA
"BEL","1980",NA,9859242,NA,NA
"BLZ","2023",0,410825,NA,NA
"BLZ","2022",0,405272,81,76
"BLZ","2021",0,400031,79,77
"BLZ","2020",0,394921,82,87
"BLZ","2019",0,389095,96,95
"BLZ","2018",0,382066,97,91
"BLZ","2017",0,374693,90,88
"BLZ","2016",0,367313,95,96
"BLZ","2015",0,359871,96,95
"BLZ","2014",0,352335,95,92
"BLZ","2013",0,344688,99,92
"BLZ","2012",0,337059,96,93
"BLZ","2011",0,329538,98,98
"BLZ","2010",0,322106,98,91
"BLZ","2009",0,314171,97,92
"BLZ","2008",0,305671,96,90
"BLZ","2007",0,297173,96,89
"BLZ","2006",0,288729,99,92
"BLZ","2005",0,280375,95,87
"BLZ","2004",0,272128,97,NA
"BLZ","2003",0,263998,96,NA
"BLZ","2002",0,255987,88,NA
"BLZ","2001",0,248100,94,NA
"BLZ","2000",0,240406,96,NA
"BLZ","1999",0,232733,82,NA
"BLZ","1998",0,224907,84,NA
"BLZ","1997",0,217117,85,NA
"BLZ","1996",0,209840,81,NA
"BLZ","1995",4,203556,83,NA
"BLZ","1994",0,198416,82,NA
"BLZ","1993",0,194177,80,NA
"BLZ","1992",11,190299,69,NA
"BLZ","1991",7,186462,76,NA
"BLZ","1990",25,182589,86,NA
"BLZ","1989",2,178695,71,NA
"BLZ","1988",74,174817,59,NA
"BLZ","1987",224,170980,53,NA
"BLZ","1986",124,167191,85,NA
"BLZ","1985",7,163436,49,NA
"BLZ","1984",4,159721,43,NA
"BLZ","1983",11,156053,43,NA
"BLZ","1982",6,152409,51,NA
"BLZ","1981",186,148764,40,NA
"BLZ","1980",607,145133,21,NA
"BEN","2023",478,13712828,NA,NA
"BEN","2022",455,13352864,68,NA
"BEN","2021",35,12996895,68,NA
"BEN","2020",18,12643123,65,NA
"BEN","2019",437,12290444,68,NA
"BEN","2018",493,11940683,68,NA
"BEN","2017",97,11596779,68,NA
"BEN","2016",89,11260085,68,NA
"BEN","2015",55,10932783,67,NA
"BEN","2014",786,10614844,65,NA
"BEN","2013",637,10308730,68,NA
"BEN","2012",288,10014078,74,NA
"BEN","2011",426,9726380,70,NA
"BEN","2010",392,9445710,68,NA
"BEN","2009",1461,9172514,71,NA
"BEN","2008",928,8906469,66,NA
"BEN","2007",341,8647761,70,NA
"BEN","2006",176,8402631,66,NA
"BEN","2005",210,8149419,61,NA
"BEN","2004",262,7894554,63,NA
"BEN","2003",217,7659208,65,NA
"BEN","2002",1588,7431783,66,NA
"BEN","2001",5859,7212041,68,NA
"BEN","2000",4244,6998023,70,NA
"BEN","1999",2573,6788589,69,NA
"BEN","1998",648,6584183,67,NA
"BEN","1997",9521,6387026,66,NA
"BEN","1996",1365,6203860,60,NA
"BEN","1995",10469,6046511,65,NA
"BEN","1994",7557,5923394,78,NA
"BEN","1993",4102,5706181,67,NA
"BEN","1992",3049,5457778,70,NA
"BEN","1991",5396,5293046,60,NA
"BEN","1990",NA,5133419,79,NA
"BEN","1989",3281,4979680,48,NA
"BEN","1988",5275,4831624,30,NA
"BEN","1987",13180,4688787,26,NA
"BEN","1986",7374,4551382,20,NA
"BEN","1985",13210,4419552,23,NA
"BEN","1984",13437,4293070,NA,NA
"BEN","1983",11774,4171526,NA,NA
"BEN","1982",11850,4054385,NA,NA
"BEN","1981",12378,3941569,NA,NA
"BEN","1980",18635,3833939,NA,NA
"BMU","2023",0,63489,NA,NA
"BMU","2022",0,63595,NA,NA
"BMU","2021",0,63764,NA,NA
"BMU","2020",0,63893,NA,NA
"BMU","2019",0,63911,NA,NA
"BMU","2018",0,63918,NA,NA
"BMU","2017",0,63873,NA,NA
"BMU","2016",NA,64554,NA,NA
"BMU","2015",NA,65237,NA,NA
"BMU","2014",NA,65138,NA,NA
"BMU","2013",NA,65001,NA,NA
"BMU","2012",NA,64798,NA,NA
"BMU","2011",NA,64564,NA,NA
"BMU","2010",NA,65124,NA,NA
"BMU","2009",NA,65636,NA,NA
"BMU","2008",NA,65273,NA,NA
"BMU","2007",NA,64888,NA,NA
"BMU","2006",NA,64523,NA,NA
"BMU","2005",NA,64154,NA,NA
"BMU","2004",0,63740,NA,NA
"BMU","2003",NA,63325,NA,NA
"BMU","2002",0,62912,NA,NA
"BMU","2001",0,62504,NA,NA
"BMU","2000",0,61833,NA,NA
"BMU","1999",0,61285,NA,NA
"BMU","1998",0,60943,NA,NA
"BMU","1997",0,60497,NA,NA
"BMU","1996",0,60129,NA,NA
"BMU","1995",0,59746,NA,NA
"BMU","1994",0,59320,NA,NA
"BMU","1993",0,58910,NA,NA
"BMU","1992",0,58595,NA,NA
"BMU","1991",2,59021,NA,NA
"BMU","1990",1,59326,NA,NA
"BMU","1989",1,58841,NA,NA
"BMU","1988",4,58347,NA,NA
"BMU","1987",56,57849,NA,NA
"BMU","1986",4,57382,NA,NA
"BMU","1985",0,56898,NA,NA
"BMU","1984",3,56423,NA,NA
"BMU","1983",1,55930,NA,NA
"BMU","1982",20,55449,NA,NA
"BMU","1981",4,55050,NA,NA
"BMU","1980",22,54670,NA,NA
"BTN","2023",10,787424,NA,NA
"BTN","2022",7,782455,97,97
"BTN","2021",NA,777486,97,91
"BTN","2020",NA,772506,93,92
"BTN","2019",2,767459,97,92
"BTN","2018",18,762096,97,91
"BTN","2017",66,756121,97,99
"BTN","2016",45,749761,97,90
"BTN","2015",11,743274,97,94
"BTN","2014",0,736357,97,92
"BTN","2013",0,728889,94,89
"BTN","2012",1,721145,95,90
"BTN","2011",10,713331,95,95
"BTN","2010",21,705516,95,85
"BTN","2009",6,697678,94,79
"BTN","2008",7,689737,99,72
"BTN","2007",11,681614,95,NA
"BTN","2006",2,673260,90,NA
"BTN","2005",11,663323,93,NA
"BTN","2004",3,649991,87,NA
"BTN","2003",0,634627,88,NA
"BTN","2002",27,619048,78,NA
"BTN","2001",756,603234,78,NA
"BTN","2000",418,587207,78,NA
"BTN","1999",9920,570990,77,NA
"BTN","1998",66,557143,71,NA
"BTN","1997",169,546865,84,NA
"BTN","1996",9,537494,85,NA
"BTN","1995",148,527536,85,NA
"BTN","1994",683,521260,81,NA
"BTN","1993",505,520838,84,NA
"BTN","1992",103,545944,86,NA
"BTN","1991",441,567710,89,NA
"BTN","1990",173,558442,93,NA
"BTN","1989",554,544209,79,NA
"BTN","1988",382,529051,64,NA
"BTN","1987",673,514026,58,NA
"BTN","1986",948,499151,51,NA
"BTN","1985",819,484528,44,NA
"BTN","1984",1321,470165,36,NA
"BTN","1983",1356,456033,21,NA
"BTN","1982",1868,442201,20,NA
"BTN","1981",1102,428641,21,NA
"BTN","1980",1642,415257,21,NA
"BOL","2023",0,12388571,NA,NA
"BOL","2022",0,12224110,69,49
"BOL","2021",0,12079472,75,56
"BOL","2020",2,11936162,74,46
"BOL","2019",0,11777315,79,44
"BOL","2018",0,11606905,89,38
"BOL","2017",0,11435533,83,NA
"BOL","2016",0,11263015,94,NA
"BOL","2015",0,11090085,95,NA
"BOL","2014",0,10916987,89,NA
"BOL","2013",0,10743349,87,NA
"BOL","2012",0,10569697,92,NA
"BOL","2011",0,10396246,96,NA
"BOL","2010",0,10223270,88,NA
"BOL","2009",0,10051317,93,NA
"BOL","2008",0,9880593,92,NA
"BOL","2007",0,9711152,86,NA
"BOL","2006",0,9542663,88,NA
"BOL","2005",0,9377388,89,NA
"BOL","2004",0,9216279,90,NA
"BOL","2003",0,9057378,96,NA
"BOL","2002",0,8900583,91,NA
"BOL","2001",0,8746084,88,NA
"BOL","2000",122,8592656,84,NA
"BOL","1999",1441,8439052,79,NA
"BOL","1998",1004,8286928,65,NA
"BOL","1997",7,8137619,51,NA
"BOL","1996",7,7989367,61,NA
"BOL","1995",76,7841471,58,NA
"BOL","1994",1441,7693722,64,NA
"BOL","1993",3391,7544489,57,NA
"BOL","1992",4937,7394419,57,NA
"BOL","1991",2108,7244891,54,NA
"BOL","1990",820,7096194,53,NA
"BOL","1989",669,6949139,59,NA
"BOL","1988",1793,6804072,58,NA
"BOL","1987",987,6661434,57,NA
"BOL","1986",346,6521983,55,NA
"BOL","1985",217,6385630,21,NA
"BOL","1984",1270,6251926,20,NA
"BOL","1983",2034,6120620,13,NA
"BOL","1982",720,5991118,15,NA
"BOL","1981",7654,5862990,17,NA
"BOL","1980",4181,5736088,13,NA
"BIH","2023",13,3210847,NA,NA
"BIH","2022",6,3233526,58,60
"BIH","2021",NA,3270943,61,63
"BIH","2020",NA,3318407,61,60
"BIH","2019",1404,3360711,65,68
"BIH","2018",62,3400129,68,76
"BIH","2017",18,3440027,69,80
"BIH","2016",133,3480986,68,78
"BIH","2015",1677,3524324,83,88
"BIH","2014",3000,3571068,89,92
"BIH","2013",NA,3617559,92,93
"BIH","2012",22,3674374,94,94
"BIH","2011",10,3743142,89,88
"BIH","2010",45,3811088,91,91
"BIH","2009",22,3877750,93,88
"BIH","2008",8,3943392,84,92
"BIH","2007",166,4007876,96,95
"BIH","2006",17,4058086,85,93
"BIH","2005",23,4094297,90,90
"BIH","2004",28,4142860,88,88
"BIH","2003",18,4183757,84,85
"BIH","2002",28,4198410,89,90
"BIH","2001",NA,4194932,92,86
"BIH","2000",43,4179350,80,74
"BIH","1999",133,4153014,83,NA
"BIH","1998",2811,4115059,84,NA
"BIH","1997",3937,4047748,86,NA
"BIH","1996",NA,3907751,70,NA
"BIH","1995",125,3750527,53,NA
"BIH","1994",875,3762330,57,NA
"BIH","1993",249,3942981,48,NA
"BIH","1992",144,4275730,52,NA
"BIH","1991",179,4502386,NA,NA
"BIH","1990",512,4494310,NA,NA
"BIH","1989",NA,4481230,NA,NA
"BIH","1988",NA,4463320,NA,NA
"BIH","1987",NA,4440300,NA,NA
"BIH","1986",NA,4413374,NA,NA
"BIH","1985",NA,4383306,NA,NA
"BIH","1984",NA,4349597,NA,NA
"BIH","1983",NA,4312521,NA,NA
"BIH","1982",NA,4274013,NA,NA
"BIH","1981",NA,4235970,NA,NA
"BIH","1980",NA,4199820,NA,NA
"BWA","2023",63,2675352,NA,NA
"BWA","2022",1,2630296,90,77
"BWA","2021",0,2588423,97,70
"BWA","2020",5,2546402,87,66
"BWA","2019",0,2499702,97,76
"BWA","2018",0,2451409,97,74
"BWA","2017",0,2401840,97,74
"BWA","2016",1,2352416,97,74
"BWA","2015",0,2305171,97,80
"BWA","2014",1,2260376,97,85
"BWA","2013",1,2217278,97,83
"BWA","2012",7,2175425,97,NA
"BWA","2011",8,2134037,97,NA
"BWA","2010",853,2091664,96,NA
"BWA","2009",184,2048997,96,NA
"BWA","2008",0,2007320,95,NA
"BWA","2007",1,1966977,95,NA
"BWA","2006",6,1928704,94,NA
"BWA","2005",5,1892807,93,NA
"BWA","2004",1,1859085,93,NA
"BWA","2003",59,1826863,92,NA
"BWA","2002",7,1795130,92,NA
"BWA","2001",1,1761930,91,NA
"BWA","2000",2672,1726985,91,NA
"BWA","1999",439,1691558,90,NA
"BWA","1998",700,1655699,89,NA
"BWA","1997",5032,1619354,89,NA
"BWA","1996",1030,1582169,89,NA
"BWA","1995",478,1543634,89,NA
"BWA","1994",2447,1503544,88,NA
"BWA","1993",5327,1462262,88,NA
"BWA","1992",566,1420695,88,NA
"BWA","1991",565,1380584,88,NA
"BWA","1990",1218,1341474,87,NA
"BWA","1989",3771,1301671,87,NA
"BWA","1988",711,1261272,87,NA
"BWA","1987",126,1220361,87,NA
"BWA","1986",1018,1179263,91,NA
"BWA","1985",1684,1138704,85,NA
"BWA","1984",9249,1099170,82,NA
"BWA","1983",6542,1060717,79,NA
"BWA","1982",1512,1023009,75,NA
"BWA","1981",2157,982747,70,NA
"BWA","1980",4091,938578,63,NA
"BRA","2023",0,216422446,NA,NA
"BRA","2022",41,215313498,81,58
"BRA","2021",668,214326223,73,46
"BRA","2020",8448,213196304,79,44
"BRA","2019",20901,211782878,91,54
"BRA","2018",10330,210166592,92,76
"BRA","2017",NA,208504960,87,67
"BRA","2016",0,206859578,95,77
"BRA","2015",214,205188205,96,80
"BRA","2014",876,203459650,97,89
"BRA","2013",220,201721767,98,69
"BRA","2012",2,199977707,99,70
"BRA","2011",43,198185302,99,71
"BRA","2010",68,196353492,99,53
"BRA","2009",0,194517549,99,55
"BRA","2008",0,192672317,99,56
"BRA","2007",0,190779453,99,49
"BRA","2006",57,188820682,99,55
"BRA","2005",6,186797334,98,61
"BRA","2004",0,184722043,97,68
"BRA","2003",2,182629278,97,74
"BRA","2002",1,180476685,96,80
"BRA","2001",1,178211881,99,95
"BRA","2000",36,175873720,99,95
"BRA","1999",908,173486281,99,NA
"BRA","1998",2781,171039804,95,NA
"BRA","1997",52284,168546707,99,NA
"BRA","1996",580,166037122,80,NA
"BRA","1995",793,163515328,87,NA
"BRA","1994",35,160980472,77,NA
"BRA","1993",6037,158440875,85,NA
"BRA","1992",7934,155900790,91,NA
"BRA","1991",42537,153336445,85,NA
"BRA","1990",61435,150706446,78,NA
"BRA","1989",22853,148003411,60,NA
"BRA","1988",26179,145253973,62,NA
"BRA","1987",66059,142466264,64,NA
"BRA","1986",129126,139643355,67,NA
"BRA","1985",75993,136783180,67,NA
"BRA","1984",80875,133888775,73,NA
"BRA","1983",58259,130977370,68,NA
"BRA","1982",39370,128065095,66,NA
"BRA","1981",61281,125168060,73,NA
"BRA","1980",99263,122288383,57,NA
"VGB","2023",0,31538,NA,NA
"VGB","2022",0,31305,NA,NA
"VGB","2021",0,31122,NA,NA
"VGB","2020",NA,30910,NA,NA
"VGB","2019",0,30610,NA,NA
"VGB","2018",0,30335,NA,NA
"VGB","2017",0,30060,NA,NA
"VGB","2016",NA,29739,NA,NA
"VGB","2015",NA,29366,NA,NA
"VGB","2014",NA,28971,NA,NA
"VGB","2013",NA,28657,NA,NA
"VGB","2012",NA,28421,NA,NA
"VGB","2011",NA,27962,NA,NA
"VGB","2010",NA,27556,NA,NA
"VGB","2009",NA,27044,NA,NA
"VGB","2008",NA,26115,NA,NA
"VGB","2007",NA,25191,NA,NA
"VGB","2006",NA,24323,NA,NA
"VGB","2005",NA,23497,NA,NA
"VGB","2004",NA,22715,NA,NA
"VGB","2003",0,21982,NA,NA
"VGB","2002",0,21288,NA,NA
"VGB","2001",0,20657,NA,NA
"VGB","2000",0,20104,NA,NA
"VGB","1999",0,19586,NA,NA
"VGB","1998",0,19079,NA,NA
"VGB","1997",0,18591,NA,NA
"VGB","1996",0,18120,NA,NA
"VGB","1995",0,17674,NA,NA
"VGB","1994",0,17255,NA,NA
"VGB","1993",0,16855,NA,NA
"VGB","1992",0,16476,NA,NA
"VGB","1991",0,16090,NA,NA
"VGB","1990",90,15617,NA,NA
"VGB","1989",168,15091,NA,NA
"VGB","1988",0,14593,NA,NA
"VGB","1987",0,14117,NA,NA
"VGB","1986",0,13656,NA,NA
"VGB","1985",0,13202,NA,NA
"VGB","1984",0,12753,NA,NA
"VGB","1983",6,12315,NA,NA
"VGB","1982",1,11889,NA,NA
"VGB","1981",0,11472,NA,NA
"VGB","1980",20,11109,NA,NA
"BRN","2023",1,452524,NA,NA
"BRN","2022",0,449002,97,99
"BRN","2021",0,445373,99,99
"BRN","2020",0,441725,99,97
"BRN","2019",1,438048,97,98
"BRN","2018",1,434274,99,98
"BRN","2017",0,430276,97,98
"BRN","2016",1,425994,98,97
"BRN","2015",4,421437,96,97
"BRN","2014",1,416656,97,96
"BRN","2013",NA,411702,96,92
"BRN","2012",1,406634,95,96
"BRN","2011",4,401506,91,93
"BRN","2010",0,396053,94,93
"BRN","2009",2,390311,99,99
"BRN","2008",3,384568,99,90
"BRN","2007",NA,378748,97,92
"BRN","2006",NA,372808,97,94
"BRN","2005",9,366717,98,95
"BRN","2004",16,360461,99,97
"BRN","2003",24,354045,98,96
"BRN","2002",NA,347463,99,96
"BRN","2001",11,340748,99,95
"BRN","2000",42,333926,99,95
"BRN","1999",23,327045,94,NA
"BRN","1998",12,320152,99,NA
"BRN","1997",13,313215,98,NA
"BRN","1996",NA,306196,99,NA
"BRN","1995",NA,299097,99,NA
"BRN","1994",NA,291935,99,NA
"BRN","1993",50,284713,99,NA
"BRN","1992",51,277416,92,NA
"BRN","1991",NA,269860,96,NA
"BRN","1990",12,261928,99,NA
"BRN","1989",39,253821,99,NA
"BRN","1988",28,245729,99,NA
"BRN","1987",63,237712,99,NA
"BRN","1986",440,229815,99,NA
"BRN","1985",617,222119,98,NA
"BRN","1984",541,214682,90,NA
"BRN","1983",558,207523,94,NA
"BRN","1982",243,200630,88,NA
"BRN","1981",775,194099,80,NA
"BRN","1980",485,187921,73,NA
"BGR","2023",0,6430370,NA,NA
"BGR","2022",1,6465097,91,87
"BGR","2021",0,6877743,89,86
"BGR","2020",257,6934015,88,84
"BGR","2019",1231,6975761,95,95
"BGR","2018",13,7025037,93,87
"BGR","2017",165,7075947,94,92
"BGR","2016",1,7127822,92,88
"BGR","2015",0,7177991,92,87
"BGR","2014",0,7223938,93,89
"BGR","2013",14,7265115,95,94
"BGR","2012",1,7305888,94,94
"BGR","2011",157,7348328,95,94
"BGR","2010",22004,7395599,97,96
"BGR","2009",2249,7444443,96,93
"BGR","2008",1,7492561,96,94
"BGR","2007",1,7545338,96,94
"BGR","2006",1,7601022,96,93
"BGR","2005",3,7658972,96,92
"BGR","2004",0,7716860,95,91
"BGR","2003",0,7775327,96,89
"BGR","2002",0,7837161,92,79
"BGR","2001",8,8009142,90,85
"BGR","2000",46,8170172,89,83
"BGR","1999",24,8210624,96,NA
"BGR","1998",80,8256786,95,NA
"BGR","1997",23,8312068,93,NA
"BGR","1996",695,8362826,95,NA
"BGR","1995",172,8406067,94,NA
"BGR","1994",121,8443591,93,NA
"BGR","1993",354,8472313,88,NA
"BGR","1992",20258,8540164,92,NA
"BGR","1991",2028,8632367,98,NA
"BGR","1990",147,8718289,99,NA
"BGR","1989",111,8876972,99,NA
"BGR","1988",404,8981446,99,NA
"BGR","1987",1560,8971359,99,NA
"BGR","1986",1370,8958171,99,NA
"BGR","1985",972,8960547,99,NA
"BGR","1984",292,8960679,98,NA
"BGR","1983",326,8939738,98,NA
"BGR","1982",281,8917457,90,NA
"BGR","1981",9239,8891117,98,NA
"BGR","1980",10763,8861535,98,NA
"BFA","2023",680,23251485,NA,NA
"BFA","2022",252,22673762,88,71
"BFA","2021",NA,22100683,88,71
"BFA","2020",2480,21522626,88,71
"BFA","2019",672,20951639,88,71
"BFA","2018",4072,20392723,88,71
"BFA","2017",49,19835858,88,65
"BFA","2016",226,19275498,88,59
"BFA","2015",99,18718019,88,50
"BFA","2014",343,18169842,88,17
"BFA","2013",375,17636408,82,NA
"BFA","2012",7362,17113732,87,NA
"BFA","2011",860,16602651,89,NA
"BFA","2010",2511,16116845,92,NA
"BFA","2009",54118,15650022,94,NA
"BFA","2008",395,15197915,94,NA
"BFA","2007",12,14757074,94,NA
"BFA","2006",125,14316242,88,NA
"BFA","2005",253,13876127,84,NA
"BFA","2004",77,13445977,78,NA
"BFA","2003",2946,13030591,76,NA
"BFA","2002",1744,12632269,64,NA
"BFA","2001",4174,12249764,63,NA
"BFA","2000",6074,11882888,48,NA
"BFA","1999",5516,11533554,36,NA
"BFA","1998",NA,11201063,24,NA
"BFA","1997",1438,10897353,41,NA
"BFA","1996",18534,10621210,40,NA
"BFA","1995",5669,10353263,43,NA
"BFA","1994",2925,10091256,45,NA
"BFA","1993",14445,9840075,50,NA
"BFA","1992",21751,9598555,60,NA
"BFA","1991",6590,9365064,69,NA
"BFA","1990",9804,9131361,79,NA
"BFA","1989",7474,8895234,66,NA
"BFA","1988",7782,8663720,52,NA
"BFA","1987",28282,8434996,37,NA
"BFA","1986",11722,8207827,40,NA
"BFA","1985",17461,7979185,38,NA
"BFA","1984",30094,7751476,NA,NA
"BFA","1983",21395,7531184,NA,NA
"BFA","1982",20940,7321817,NA,NA
"BFA","1981",17327,7123730,NA,NA
"BFA","1980",13713,6932967,NA,NA
"BDI","2023",1684,13238559,NA,NA
"BDI","2022",212,12889576,89,85
"BDI","2021",369,12551213,90,85
"BDI","2020",1700,12220227,90,83
"BDI","2019",112,11874838,92,80
"BDI","2018",9,11493472,88,77
"BDI","2017",18,11155593,90,75
"BDI","2016",16,10903327,93,72
"BDI","2015",9,10727148,93,65
"BDI","2014",0,10494913,94,60
"BDI","2013",0,10149577,98,51
"BDI","2012",49,9795479,93,NA
"BDI","2011",129,9455733,93,NA
"BDI","2010",495,9126605,92,NA
"BDI","2009",305,8709366,91,NA
"BDI","2008",173,8278109,84,NA
"BDI","2007",43,7944609,88,NA
"BDI","2006",784,7658190,92,NA
"BDI","2005",0,7388874,87,NA
"BDI","2004",2,7120496,78,NA
"BDI","2003",224,6860846,76,NA
"BDI","2002",1016,6648938,75,NA
"BDI","2001",NA,6465729,73,NA
"BDI","2000",18363,6307659,72,NA
"BDI","1999",2928,6180180,70,NA
"BDI","1998",1449,6035340,68,NA
"BDI","1997",1273,5923862,77,NA
"BDI","1996",16099,5930507,79,NA
"BDI","1995",14782,5932783,80,NA
"BDI","1994",7192,5586408,42,NA
"BDI","1993",23869,5555220,69,NA
"BDI","1992",22344,5743085,69,NA
"BDI","1991",10397,5594828,74,NA
"BDI","1990",13282,5483793,74,NA
"BDI","1989",28014,5373697,73,NA
"BDI","1988",33261,5271840,46,NA
"BDI","1987",23297,5157769,54,NA
"BDI","1986",39631,5041706,59,NA
"BDI","1985",36740,4948024,32,NA
"BDI","1984",28587,4842268,27,NA
"BDI","1983",49302,4726506,54,NA
"BDI","1982",42051,4602271,40,NA
"BDI","1981",58970,4490743,28,NA
"BDI","1980",49227,4312834,NA,NA
"CPV","2023",0,598682,NA,NA
"CPV","2022",0,593149,95,86
"CPV","2021",0,587925,95,86
"CPV","2020",NA,582640,95,86
"CPV","2019",0,577030,98,91
"CPV","2018",0,571202,99,88
"CPV","2017",0,564954,96,85
"CPV","2016",NA,558394,93,92
"CPV","2015",0,552166,92,95
"CPV","2014",0,546076,93,79
"CPV","2013",0,539940,91,89
"CPV","2012",0,533864,91,94
"CPV","2011",0,527521,96,99
"CPV","2010",0,521212,97,NA
"CPV","2009",0,515638,97,NA
"CPV","2008",0,510336,96,NA
"CPV","2007",0,504733,95,NA
"CPV","2006",0,498884,94,NA
"CPV","2005",0,492827,92,NA
"CPV","2004",0,486583,91,NA
"CPV","2003",0,480089,90,NA
"CPV","2002",0,473231,89,NA
"CPV","2001",0,465958,88,NA
"CPV","2000",2,458251,86,NA
"CPV","1999",1,449627,85,NA
"CPV","1998",289,440214,84,NA
"CPV","1997",8584,430654,83,NA
